customer_id,product_id,content_rank_score,past_quantity,global_popularity,unit_price,product_rating,is_new_customer,als_score,target
CUST-014946,PROD-000397,0.0625,1,519,167.96,2.7,0,0.6856646537780762,0
CUST-015093,PROD-000620,0.05555555555555555,0,543,100.2,4.2,0,0.5045039653778076,0
CUST-015093,PROD-000342,0.125,2,487,388.86,3.6,0,0.9180605411529541,0
CUST-015320,PROD-000766,0.0625,2,559,17.18,2.6,0,0.9129476547241211,0
CUST-015320,PROD-000211,0.05,1,546,219.74,3.7,0,0.5831531286239624,0
CUST-016212,PROD-000210,0.06666666666666667,2,541,229.29,3.1,0,0.9048386812210083,0
CUST-016212,PROD-000144,1.0,5,530,181.95,4.3,0,0.935417652130127,0
CUST-016875,PROD-000658,0.3333333333333333,4,520,502.38,3.7,0,0.9330921173095703,0
CUST-016875,PROD-000117,0.1,2,556,362.23,3.7,0,0.8475608229637146,0
CUST-017183,PROD-000618,0.125,3,513,165.95,4.5,0,0.9133310317993164,0
CUST-017183,PROD-000572,0.07692307692307693,1,510,100.06,4.9,0,0.947298526763916,0
CUST-017472,PROD-000137,0.125,1,457,733.77,3.3,0,0.7229867577552795,0
CUST-017472,PROD-000490,0.1,0,494,38.48,4.4,0,0.33080461621284485,0
CUST-017497,PROD-000538,0.05263157894736842,1,567,55.56,3.3,0,0.9183610677719116,0
CUST-017497,PROD-000158,0.08333333333333333,2,476,291.57,4.6,0,0.963233470916748,0
CUST-017559,PROD-000902,0.0625,0,466,20.68,4.4,0,0.12923505902290344,0
CUST-017559,PROD-000881,0.05555555555555555,0,494,114.85,4.4,0,-0.30782777070999146,0
CUST-017576,PROD-000728,0.058823529411764705,0,510,75.6,3.2,0,0.4839458167552948,0
CUST-017576,PROD-000766,0.08333333333333333,0,559,17.18,2.6,0,-0.12279441952705383,0
CUST-017761,PROD-000486,0.07142857142857142,0,577,75.17,4.1,0,0.004251018166542053,0
CUST-017761,PROD-000536,0.05555555555555555,0,505,46.33,4.4,0,0.2644704282283783,0
CUST-017831,PROD-000252,0.09090909090909091,1,515,56.89,4.4,0,0.9351724982261658,0
CUST-017831,PROD-000191,0.08333333333333333,1,532,163.92,3.5,0,0.7618145942687988,0
CUST-020140,PROD-000292,0.06666666666666667,0,493,67.22,2.9,0,-0.017018146812915802,0
CUST-020140,PROD-000157,0.1111111111111111,2,425,82.61,2.5,0,0.8702640533447266,0
CUST-020939,PROD-000556,0.1,2,512,172.51,4.7,0,0.9622327089309692,0
CUST-020939,PROD-000784,0.1111111111111111,2,517,17.89,4.7,0,0.9641291499137878,0
CUST-021080,PROD-000582,0.125,1,538,17.04,3.7,0,0.8635984063148499,0
CUST-021080,PROD-000403,0.25,2,451,349.57,3.2,0,0.9074193239212036,0
CUST-021458,PROD-000089,0.14285714285714285,1,521,714.16,4.2,0,0.7364884614944458,0
CUST-021458,PROD-000238,0.09090909090909091,0,506,93.39,3.5,0,-0.006360411643981934,0
CUST-021626,PROD-000402,0.25,3,518,178.71,4.3,0,0.8308565020561218,0
CUST-021626,PROD-000888,0.05555555555555555,0,524,309.85,4.1,0,0.0876263976097107,0
CUST-023081,PROD-000894,0.16666666666666666,3,566,187.81,4.5,0,0.9302612543106079,0
CUST-023081,PROD-000286,0.14285714285714285,3,561,36.7,3.6,0,0.8998959064483643,0
CUST-023269,PROD-000624,0.14285714285714285,4,524,149.31,3.0,0,0.9330812096595764,0
CUST-023269,PROD-000958,0.0625,1,528,949.13,3.5,0,0.7912527918815613,0
CUST-023531,PROD-000923,0.2,4,503,192.44,3.7,0,0.9392286539077759,1
CUST-023531,PROD-000970,0.1,3,534,264.82,3.2,0,0.850945234298706,0
CUST-023531,PROD-000523,0.05555555555555555,2,536,56.73,4.0,0,0.7764025330543518,0
CUST-023531,PROD-000054,0.09090909090909091,3,534,1146.68,4.0,0,0.8985930681228638,0
CUST-023531,PROD-000315,0.25,5,516,265.8,3.0,0,0.9203933477401733,0
CUST-024453,PROD-000610,0.14285714285714285,4,547,194.17,3.2,0,0.9638118147850037,0
CUST-024453,PROD-000568,0.1,3,463,95.01,3.7,0,0.9375278353691101,0
CUST-024500,PROD-000081,0.125,0,497,758.32,4.7,0,0.2809041142463684,0
CUST-024500,PROD-000085,0.08333333333333333,0,532,695.8,2.9,0,0.0657498836517334,0
CUST-024527,PROD-001075,0.5,3,562,12.94,2.9,0,0.863443911075592,1
CUST-024527,PROD-000360,0.1111111111111111,0,534,276.66,4.8,0,0.3647838830947876,1
CUST-024527,PROD-001125,0.14285714285714285,1,488,86.74,4.5,0,0.6963109970092773,0
CUST-024527,PROD-000321,0.08333333333333333,0,520,46.88,3.1,0,0.021607190370559692,0
CUST-024527,PROD-000358,1.0,4,521,104.94,2.5,0,0.9132637977600098,0
CUST-024527,PROD-000348,0.07142857142857142,0,460,319.43,4.0,0,-0.09138425439596176,0
CUST-024527,PROD-000323,0.09090909090909091,0,477,291.83,3.9,0,0.12733504176139832,0
CUST-024527,PROD-000851,0.25,1,457,93.72,4.4,0,0.723518967628479,0
CUST-024527,PROD-000832,0.16666666666666666,1,594,102.77,3.7,0,0.8166004419326782,0
CUST-024527,PROD-000364,0.05555555555555555,0,504,104.19,4.1,0,0.2902035117149353,0
CUST-001869,PROD-000137,0.5,3,457,733.77,3.3,0,0.8537428379058838,0
CUST-001869,PROD-001106,0.05555555555555555,0,538,201.89,2.5,0,0.19556035101413727,0
CUST-002191,PROD-000090,0.1,2,537,591.74,3.2,0,0.8549941778182983,0
CUST-002191,PROD-000730,0.2,3,569,233.33,4.1,0,1.0531255006790161,0
CUST-003504,PROD-000012,0.0625,0,489,1433.55,4.4,0,-0.023306414484977722,0
CUST-003504,PROD-001003,0.25,4,506,910.78,4.1,0,0.9164584875106812,0
CUST-003887,PROD-000618,1.0,4,513,165.95,4.5,0,0.890489399433136,0
CUST-003887,PROD-000627,0.05263157894736842,0,520,70.05,4.2,0,0.045374080538749695,0
CUST-005442,PROD-000980,0.1,1,508,604.58,2.6,0,0.803658664226532,0
CUST-005442,PROD-000359,0.0625,0,452,395.27,3.4,0,0.07672278583049774,0
CUST-005712,PROD-000515,0.0625,0,515,49.71,4.8,0,0.4580981135368347,0
CUST-005712,PROD-000472,0.06666666666666667,0,464,14.0,4.7,0,0.24992695450782776,0
CUST-005717,PROD-001062,0.09090909090909091,1,490,28.75,3.8,0,0.8820151090621948,0
CUST-005717,PROD-000337,0.16666666666666666,2,559,111.12,3.0,0,0.8158463835716248,0
CUST-006136,PROD-000460,0.5,2,539,269.54,3.9,0,0.8439074754714966,0
CUST-006136,PROD-001038,0.1111111111111111,1,532,27.99,2.7,0,0.7918611764907837,0
CUST-006815,PROD-000853,0.0625,0,474,135.42,2.7,0,0.05378258228302002,0
CUST-006815,PROD-000869,0.25,1,490,10.03,2.6,0,0.7273231744766235,0
CUST-007564,PROD-000412,0.3333333333333333,4,510,39.79,3.4,0,0.9458630681037903,0
CUST-007564,PROD-001005,0.07692307692307693,3,539,341.44,4.0,0,0.9071179628372192,0
CUST-008639,PROD-000394,0.0625,1,569,282.1,3.3,0,0.7275350093841553,0
CUST-008639,PROD-001144,0.3333333333333333,2,538,180.21,4.9,0,0.8822641372680664,0
CUST-009699,PROD-001123,0.05263157894736842,0,529,104.11,3.0,0,0.2145235389471054,0
CUST-009699,PROD-001073,0.5,2,505,20.7,4.2,0,0.7427993416786194,0
CUST-010435,PROD-000235,0.2,3,528,57.12,2.7,0,0.8769031763076782,0
CUST-010435,PROD-000205,0.05,0,531,195.81,4.6,0,-0.25466233491897583,0
CUST-010688,PROD-001009,0.05263157894736842,0,483,103.76,4.8,0,1.6182661056518555e-05,0
CUST-010688,PROD-000849,0.1,1,518,31.27,2.7,0,0.775140643119812,0
CUST-012020,PROD-000618,0.3333333333333333,3,513,165.95,4.5,0,0.9189473390579224,0
CUST-012020,PROD-000458,0.125,2,547,110.96,3.7,0,0.8607882857322693,0
CUST-012159,PROD-001010,0.25,1,522,659.65,4.0,0,0.7317534685134888,0
CUST-012159,PROD-000947,0.05555555555555555,0,539,269.94,3.4,0,0.018254220485687256,0
CUST-012959,PROD-000892,0.07142857142857142,2,542,81.74,3.2,0,0.8964255452156067,0
CUST-012959,PROD-000249,0.125,2,526,42.51,3.4,0,0.91009521484375,0
CUST-013632,PROD-000138,0.058823529411764705,0,561,765.04,3.9,0,0.35469985008239746,0
CUST-013632,PROD-000664,0.07692307692307693,1,439,443.11,2.9,0,0.7530584931373596,0
CUST-013865,PROD-000419,0.06666666666666667,2,588,350.64,3.0,0,0.8959411382675171,0
CUST-013865,PROD-000221,0.05,1,535,119.71,4.0,0,0.9943772554397583,0
CUST-015673,PROD-001097,0.1,1,486,271.51,2.7,0,0.6265975832939148,0
CUST-015673,PROD-000284,0.05263157894736842,0,505,93.35,4.3,0,0.08688236773014069,0
CUST-016155,PROD-000306,0.07142857142857142,0,530,71.06,4.8,0,-0.13501766324043274,0
CUST-016155,PROD-000298,0.1,0,529,129.8,3.5,0,0.19797290861606598,0
CUST-016254,PROD-000606,0.05263157894736842,0,592,194.05,4.3,0,0.4144623875617981,0
CUST-016254,PROD-000297,0.5,5,496,23.92,4.2,0,0.9306360483169556,0
CUST-016279,PROD-001126,0.05,0,511,235.63,3.0,0,0.1157233715057373,0
CUST-016279,PROD-000830,0.25,1,469,217.25,3.4,0,0.8572051525115967,0
CUST-016367,PROD-000275,0.14285714285714285,3,517,56.69,3.8,0,1.0140845775604248,0
CUST-016367,PROD-000329,0.05,0,497,295.35,4.2,0,-0.019864439964294434,0
CUST-016455,PROD-000516,0.1111111111111111,1,471,43.85,3.8,0,0.7499020099639893,0
CUST-016455,PROD-000526,0.3333333333333333,3,590,16.7,4.0,0,0.9970037937164307,0
CUST-017090,PROD-001106,0.16666666666666666,2,538,201.89,2.5,0,0.8512448072433472,0
CUST-017090,PROD-001162,0.125,1,500,277.18,3.9,0,0.9578121304512024,0
CUST-018232,PROD-000186,0.16666666666666666,2,483,132.98,2.6,0,0.9528176784515381,0
CUST-018232,PROD-000363,0.05555555555555555,0,524,251.16,4.9,0,-0.527773380279541,0
CUST-018301,PROD-000665,0.3333333333333333,2,491,373.93,4.3,0,0.8851163983345032,0
CUST-018301,PROD-000238,0.16666666666666666,1,506,93.39,3.5,0,0.6333421468734741,0
CUST-018745,PROD-000884,1.0,4,506,168.33,3.4,0,0.9020553827285767,0
CUST-018745,PROD-000016,0.07142857142857142,1,504,1061.28,3.7,0,0.934946596622467,0
CUST-019223,PROD-000794,0.06666666666666667,0,513,242.54,4.6,0,0.019262269139289856,0
CUST-019223,PROD-000790,0.0625,0,480,174.21,4.3,0,-0.24869126081466675,0
CUST-019270,PROD-000071,0.1,1,466,913.35,4.1,0,0.8256561756134033,0
CUST-019270,PROD-000538,0.5,3,567,55.56,3.3,0,0.926880419254303,0
CUST-022705,PROD-000942,0.125,3,512,89.4,4.5,0,0.9312790036201477,0
CUST-022705,PROD-000628,0.1,2,443,176.56,4.3,0,0.8214965462684631,0
CUST-022826,PROD-000659,0.1,1,571,193.26,3.1,0,0.6850088238716125,0
CUST-022826,PROD-000292,0.06666666666666667,1,493,67.22,2.9,0,0.754131555557251,0
CUST-023787,PROD-000981,0.3333333333333333,3,484,302.06,3.2,0,0.9184300899505615,0
CUST-023787,PROD-000774,0.125,1,482,132.14,4.2,0,0.7985740900039673,0
CUST-023942,PROD-000140,0.1111111111111111,0,575,330.07,4.3,0,-0.32104215025901794,0
CUST-023942,PROD-000143,0.05263157894736842,0,588,409.07,3.3,0,0.6806756258010864,0
CUST-024422,PROD-000952,0.14285714285714285,1,521,922.33,3.7,0,0.7082716822624207,0
CUST-024422,PROD-000962,0.07142857142857142,0,534,117.6,4.8,0,0.5275751948356628,0
CUST-024511,PROD-000510,0.25,4,489,31.51,3.8,0,0.9370017051696777,0
CUST-024511,PROD-000448,0.05555555555555555,0,476,244.75,4.2,0,0.12546956539154053,0
CUST-000027,PROD-000118,0.125,1,430,699.54,2.9,0,0.8517075181007385,0
CUST-000027,PROD-000832,0.2,2,594,102.77,3.7,0,0.825570821762085,0
CUST-000415,PROD-000466,0.1111111111111111,1,472,418.72,3.1,0,0.7457220554351807,0
CUST-000415,PROD-001053,0.2,2,556,93.95,4.5,0,0.9173316955566406,0
CUST-000831,PROD-000232,0.06666666666666667,0,485,43.94,4.0,0,0.09891026467084885,1
CUST-000831,PROD-000508,0.3333333333333333,3,521,75.41,2.7,0,0.9078726172447205,0
CUST-000831,PROD-000233,0.5,3,515,50.41,2.9,0,0.9347527623176575,0
CUST-000831,PROD-000360,0.16666666666666666,2,534,276.66,4.8,0,0.8402198553085327,0
CUST-000831,PROD-001163,0.1,1,523,112.93,2.6,0,0.5857873558998108,0
CUST-001279,PROD-000817,0.05,1,512,23.84,3.1,0,0.6773585677146912,0
CUST-001279,PROD-000667,0.05263157894736842,1,516,53.09,3.1,0,0.6996899843215942,0
CUST-001947,PROD-000003,0.1,2,613,275.51,3.9,0,0.7665426731109619,0
CUST-001947,PROD-001111,0.06666666666666667,2,490,189.94,2.9,0,0.9176323413848877,0
CUST-003038,PROD-000953,0.25,3,510,259.81,2.6,0,0.8770259618759155,0
CUST-003038,PROD-000957,0.06666666666666667,0,566,318.37,4.6,0,0.6285123825073242,0
CUST-003804,PROD-001014,0.1,1,477,542.77,4.8,0,0.7306813597679138,0
CUST-003804,PROD-000478,0.07692307692307693,0,514,46.09,4.1,0,0.3305155336856842,0
CUST-004312,PROD-000505,0.1111111111111111,1,485,76.89,3.0,0,0.8469624519348145,0
CUST-004312,PROD-000493,0.058823529411764705,0,529,66.55,4.4,0,0.17954199016094208,0
CUST-005331,PROD-000367,0.05555555555555555,1,470,315.14,2.6,0,0.6989078521728516,0
CUST-005331,PROD-000402,0.0625,1,518,178.71,4.3,0,0.7819858193397522,0
CUST-005479,PROD-000717,0.06666666666666667,0,487,155.85,3.3,0,-0.07827189564704895,0
CUST-005479,PROD-000085,0.3333333333333333,2,532,695.8,2.9,0,0.8560714721679688,0
CUST-005971,PROD-000944,0.058823529411764705,0,533,24.77,4.1,0,0.3422339856624603,1
CUST-005971,PROD-001103,0.5,3,444,118.03,3.4,0,0.8671079874038696,0
CUST-005971,PROD-000924,0.07142857142857142,0,478,242.67,3.2,0,0.12429200112819672,0
CUST-005971,PROD-000934,0.09090909090909091,0,528,78.69,4.7,0,-0.09234599024057388,0
CUST-005971,PROD-000894,0.1111111111111111,0,566,187.81,4.5,0,-0.1986411064863205,0
CUST-006248,PROD-000705,1.0,4,495,126.85,4.1,0,0.9140602350234985,0
CUST-006248,PROD-000632,0.3333333333333333,4,489,52.75,4.3,0,0.9331858158111572,0
CUST-006694,PROD-000509,0.125,0,518,44.01,3.2,0,0.09464281797409058,0
CUST-006694,PROD-000481,0.05263157894736842,0,444,77.89,4.1,0,0.5534530878067017,0
CUST-006872,PROD-000242,0.05263157894736842,0,539,113.76,4.5,0,-0.0791962742805481,0
CUST-006872,PROD-000696,1.0,4,498,308.73,4.1,0,0.9629857540130615,0
CUST-007808,PROD-000668,0.1111111111111111,2,513,163.25,3.1,0,0.9316398501396179,0
CUST-007808,PROD-000101,0.05263157894736842,1,447,136.18,3.8,0,0.7741088271141052,0
CUST-008469,PROD-001055,0.5,2,506,33.6,2.6,0,0.8812409043312073,0
CUST-008469,PROD-000835,0.16666666666666666,1,473,147.65,3.0,0,0.733957827091217,0
CUST-009057,PROD-000916,0.0625,1,526,276.74,2.9,0,0.6715105772018433,0
CUST-009057,PROD-000750,0.058823529411764705,1,520,251.94,2.8,0,0.8190665245056152,0
CUST-009334,PROD-000142,0.06666666666666667,0,560,446.09,3.8,0,-0.029470965266227722,0
CUST-009334,PROD-000926,0.1111111111111111,0,631,159.99,2.9,0,0.045220647007226944,0
CUST-009454,PROD-000005,0.16666666666666666,1,485,1282.18,2.9,0,0.6946415901184082,0
CUST-009454,PROD-000674,0.05263157894736842,0,541,405.0,3.8,0,-0.13754256069660187,0
CUST-010998,PROD-001101,0.07142857142857142,0,490,135.71,3.8,0,0.29757851362228394,0
CUST-010998,PROD-001096,0.0625,0,504,31.95,4.4,0,0.15933600068092346,0
CUST-012304,PROD-001040,0.09090909090909091,1,506,6.31,3.0,0,0.6799955368041992,1
CUST-012304,PROD-000049,0.05555555555555555,0,471,570.29,4.0,0,0.5578411817550659,1
CUST-012304,PROD-000865,0.3333333333333333,4,512,142.6,2.8,0,0.9270889163017273,0
CUST-012304,PROD-000042,0.058823529411764705,0,522,343.07,3.5,0,0.35674116015434265,0
CUST-012304,PROD-000045,0.07692307692307693,0,538,355.82,4.8,0,0.3226179778575897,0
CUST-012304,PROD-000867,0.14285714285714285,1,483,78.23,4.0,0,0.6451631784439087,0
CUST-012304,PROD-001021,0.16666666666666666,2,531,33.24,3.9,0,0.9044145941734314,0
CUST-012304,PROD-000050,0.06666666666666667,0,540,853.48,3.2,0,-0.048494331538677216,0
CUST-012304,PROD-000322,0.08333333333333333,1,547,164.88,3.4,0,0.7668076753616333,0
CUST-012304,PROD-000546,0.5,5,483,26.42,2.9,0,0.9544208645820618,0
CUST-012516,PROD-000559,0.16666666666666666,2,512,161.16,2.7,0,0.7835243940353394,0
CUST-012516,PROD-000252,0.09090909090909091,1,515,56.89,4.4,0,0.6685564517974854,0
CUST-012533,PROD-000934,0.07142857142857142,1,528,78.69,4.7,0,0.838287353515625,0
CUST-012533,PROD-001102,0.0625,1,486,103.14,3.3,0,0.6984724998474121,0
CUST-013064,PROD-001072,0.1,2,557,70.93,2.8,0,0.7893049716949463,0
CUST-013064,PROD-001140,0.07692307692307693,1,547,199.76,2.5,0,0.6964337825775146,0
CUST-013145,PROD-000441,0.05555555555555555,0,519,142.37,4.6,0,0.054854005575180054,0
CUST-013145,PROD-000437,0.5,4,489,186.24,2.7,0,0.9493458271026611,0
CUST-013705,PROD-001091,0.06666666666666667,1,530,29.06,4.2,0,0.8266217708587646,0
CUST-013705,PROD-000205,0.3333333333333333,4,531,195.81,4.6,0,0.9754376411437988,0
CUST-013768,PROD-000020,0.09090909090909091,0,598,454.78,3.3,0,-0.004811253398656845,0
CUST-013768,PROD-001061,0.1111111111111111,1,518,15.49,3.2,0,0.7060239911079407,0
CUST-014020,PROD-000011,0.09090909090909091,0,516,989.81,2.7,0,0.14887377619743347,0
CUST-014020,PROD-000715,0.25,2,449,217.42,3.6,0,0.8095460534095764,0
CUST-014066,PROD-001021,0.07692307692307693,1,531,33.24,3.9,0,0.7914813160896301,0
CUST-014066,PROD-000795,0.058823529411764705,0,500,276.24,3.3,0,0.061212390661239624,0
CUST-014281,PROD-000237,0.08333333333333333,0,516,45.65,4.3,0,0.012415044009685516,1
CUST-014281,PROD-000227,1.0,3,473,145.73,4.5,0,0.8484393358230591,0
CUST-014281,PROD-000229,0.05263157894736842,0,570,140.11,3.9,0,0.2744448184967041,0
CUST-014281,PROD-000250,0.0625,0,487,86.1,4.0,0,0.10685816407203674,0
CUST-014281,PROD-000253,0.06666666666666667,0,521,96.81,4.6,0,0.19826748967170715,0
CUST-014702,PROD-001006,0.5,2,445,367.35,3.5,0,0.7923891544342041,0
CUST-014702,PROD-000757,0.14285714285714285,2,458,82.67,2.8,0,0.8161393404006958,0
CUST-014733,PROD-000339,0.058823529411764705,1,522,286.65,2.9,0,0.7207242846488953,0
CUST-014733,PROD-000983,0.08333333333333333,3,556,538.16,3.4,0,0.9411687850952148,0
CUST-015497,PROD-000739,0.05,0,479,222.1,4.5,0,-0.21874067187309265,0
CUST-015497,PROD-000717,0.0625,0,487,155.85,3.3,0,-0.16477054357528687,0
CUST-015645,PROD-000155,0.06666666666666667,0,556,622.23,4.8,0,-0.2206466794013977,0
CUST-015645,PROD-000989,0.5,4,504,863.71,4.2,0,0.917460560798645,0
CUST-016405,PROD-000122,0.14285714285714285,1,491,481.93,3.4,0,0.7295131087303162,0
CUST-016405,PROD-000677,0.1111111111111111,0,484,168.79,3.0,0,0.08254192769527435,0
CUST-017652,PROD-000220,0.05555555555555555,0,474,121.66,3.9,0,0.29502174258232117,0
CUST-017652,PROD-001163,0.2,2,523,112.93,2.6,0,0.8998454213142395,0
CUST-018423,PROD-000299,0.1,2,520,103.53,3.2,0,0.9685831069946289,0
CUST-018423,PROD-000652,0.06666666666666667,0,492,446.68,4.7,0,-0.22251294553279877,0
CUST-018731,PROD-000685,0.0625,0,469,116.15,4.5,0,0.42607927322387695,0
CUST-018731,PROD-000497,0.25,3,492,37.2,3.1,0,0.90471351146698,0
CUST-019235,PROD-000776,1.0,3,522,287.19,2.5,0,0.8755080103874207,0
CUST-019235,PROD-000176,0.125,0,523,151.23,3.2,0,0.0640602707862854,0
CUST-019894,PROD-000824,0.16666666666666666,3,541,140.33,4.8,0,0.9198794364929199,0
CUST-019894,PROD-000082,0.1,2,478,359.11,4.7,0,0.9271416664123535,0
CUST-020206,PROD-000953,0.05555555555555555,1,510,259.81,2.6,0,0.8380089998245239,0
CUST-020206,PROD-000119,1.0,5,585,149.4,2.6,0,0.9468136429786682,0
CUST-020334,PROD-000370,0.05555555555555555,0,521,306.92,2.9,0,0.3922921121120453,0
CUST-020334,PROD-000010,0.07142857142857142,1,540,868.5,2.6,0,0.7488398551940918,0
CUST-021326,PROD-000001,0.3333333333333333,3,567,686.9,4.3,0,0.8427108526229858,0
CUST-021326,PROD-000023,0.125,2,479,383.2,2.7,0,0.7863278985023499,0
CUST-021581,PROD-000261,0.25,3,536,107.15,3.1,0,0.9830459356307983,0
CUST-021581,PROD-000686,0.06666666666666667,2,586,408.03,3.5,0,0.8508827090263367,0
CUST-021976,PROD-000826,0.25,2,437,218.79,4.4,0,0.8125491142272949,0
CUST-021976,PROD-000559,0.2,2,512,161.16,2.7,0,0.8467804193496704,0
CUST-022461,PROD-001027,0.0625,0,499,19.71,4.3,0,-0.009502395987510681,0
CUST-022461,PROD-000203,0.1,1,490,77.77,3.7,0,0.6425185799598694,0
CUST-023132,PROD-000254,0.058823529411764705,1,520,120.4,3.2,0,0.6462181806564331,0
CUST-023132,PROD-001111,0.1111111111111111,2,490,189.94,2.9,0,0.9383187294006348,0
CUST-023134,PROD-000150,0.07142857142857142,2,542,627.36,2.7,0,0.9647226333618164,0
CUST-023134,PROD-000638,0.0625,2,574,528.46,3.4,0,0.9862722158432007,0
CUST-023469,PROD-000804,0.0625,0,550,118.96,2.8,0,0.34178516268730164,0
CUST-023469,PROD-000876,0.125,1,503,337.97,4.1,0,0.786674439907074,0
CUST-024325,PROD-000438,0.06666666666666667,1,512,450.04,4.5,0,0.8147731423377991,0
CUST-024325,PROD-000104,0.05555555555555555,0,566,289.58,2.7,0,-0.029727116227149963,0
CUST-024477,PROD-000880,0.2,0,560,269.95,4.2,0,0.13029268383979797,0
CUST-024477,PROD-000942,0.07692307692307693,0,512,89.4,4.5,0,-0.13326828181743622,0
CUST-024502,PROD-000079,0.14285714285714285,1,540,236.67,3.2,0,0.5640543699264526,0
CUST-024502,PROD-000236,0.058823529411764705,0,481,148.59,4.4,0,0.04834368824958801,0
CUST-024863,PROD-000391,0.2,3,503,318.04,4.0,0,0.9441562294960022,0
CUST-024863,PROD-000823,0.3333333333333333,3,525,104.83,3.6,0,0.9181291460990906,0
CUST-000453,PROD-000815,0.1111111111111111,3,420,192.86,3.6,0,0.9029804468154907,0
CUST-000453,PROD-000337,0.07142857142857142,2,559,111.12,3.0,0,0.7904371023178101,0
CUST-001509,PROD-000521,0.09090909090909091,0,513,34.74,4.4,0,-0.11816932260990143,0
CUST-001509,PROD-000472,0.058823529411764705,0,464,14.0,4.7,0,0.29304197430610657,0
CUST-001844,PROD-000714,0.1111111111111111,0,516,259.58,3.8,0,0.17657160758972168,0
CUST-001844,PROD-000715,1.0,4,449,217.42,3.6,0,0.9347978830337524,0
CUST-001857,PROD-000854,0.1,1,515,130.15,4.2,0,0.7752902507781982,0
CUST-001857,PROD-000328,0.05,1,511,311.8,2.7,0,0.8571951389312744,0
CUST-001990,PROD-000927,0.05263157894736842,2,570,164.26,2.6,0,0.9533459544181824,0
CUST-001990,PROD-000786,0.05,1,539,49.36,2.7,0,0.7569882869720459,0
CUST-002108,PROD-000132,0.0625,0,450,643.49,4.7,0,0.17066043615341187,0
CUST-002108,PROD-000474,0.2,2,461,75.37,3.7,0,0.8764150738716125,0
CUST-002994,PROD-001022,0.06666666666666667,0,489,64.25,3.1,0,0.08783349394798279,0
CUST-002994,PROD-001023,0.05555555555555555,0,546,6.44,3.1,0,0.36184704303741455,0
CUST-003087,PROD-001110,0.0625,0,487,160.22,4.1,0,-0.310517281293869,0
CUST-003087,PROD-000616,0.08333333333333333,1,555,59.53,3.0,0,0.8683885335922241,0
CUST-003878,PROD-000413,0.09090909090909091,1,454,435.57,4.8,0,0.9593510031700134,0
CUST-003878,PROD-000740,0.05555555555555555,1,508,95.23,2.8,0,0.8517754077911377,0
CUST-003932,PROD-000319,0.05555555555555555,0,566,176.23,3.7,0,-0.1493164300918579,0
CUST-003932,PROD-000311,0.07692307692307693,0,583,68.65,4.9,0,0.5629771947860718,0
CUST-004758,PROD-000451,0.06666666666666667,0,462,436.84,3.6,0,0.4229905605316162,0
CUST-004758,PROD-001164,0.09090909090909091,0,506,132.77,4.0,0,0.13439354300498962,0
CUST-005346,PROD-000705,0.14285714285714285,1,495,126.85,4.1,0,0.7673999071121216,0
CUST-005346,PROD-000651,0.125,1,441,71.39,3.9,0,0.7234861254692078,0
CUST-005664,PROD-000847,0.05263157894736842,0,474,190.82,4.1,0,0.02049347758293152,0
CUST-005664,PROD-000198,0.07692307692307693,1,507,199.44,3.3,0,0.7720961570739746,0
CUST-006081,PROD-000523,0.125,2,536,56.73,4.0,0,0.9440504312515259,0
CUST-006081,PROD-000430,0.07142857142857142,1,527,191.55,2.7,0,0.7441109418869019,0
CUST-006316,PROD-001069,0.5,4,519,69.31,4.6,0,0.9517636299133301,0
CUST-006316,PROD-000419,0.09090909090909091,3,588,350.64,3.0,0,0.930402934551239,0
CUST-006960,PROD-000678,0.0625,0,483,347.89,4.8,0,0.04238372668623924,0
CUST-006960,PROD-000329,0.07692307692307693,0,497,295.35,4.2,0,-0.10017558932304382,0
CUST-007043,PROD-000203,0.07692307692307693,0,490,77.77,3.7,0,-0.2706543207168579,0
CUST-007043,PROD-000673,0.2,3,497,221.46,2.6,0,0.9107906818389893,0
CUST-007149,PROD-000420,0.0625,1,517,258.51,3.9,0,0.7596125602722168,0
CUST-007149,PROD-000174,0.5,5,517,62.12,3.4,0,1.0037341117858887,0
CUST-007850,PROD-000053,0.2,3,521,1073.78,3.1,0,0.8912966251373291,0
CUST-007850,PROD-000335,0.058823529411764705,0,435,351.08,4.4,0,-0.24869507551193237,0
CUST-008538,PROD-000494,0.05263157894736842,0,532,40.49,2.8,0,-0.32617488503456116,0
CUST-008538,PROD-001090,0.09090909090909091,1,553,58.26,4.2,0,0.8443603515625,0
CUST-008539,PROD-000058,0.25,3,552,221.56,3.0,0,0.9609708189964294,0
CUST-008539,PROD-000717,0.06666666666666667,1,487,155.85,3.3,0,0.8861615061759949,0
CUST-008811,PROD-000287,0.25,3,450,89.08,4.4,0,0.8881098031997681,0
CUST-008811,PROD-000505,0.058823529411764705,1,485,76.89,3.0,0,0.7865055799484253,0
CUST-009117,PROD-000570,0.06666666666666667,0,543,54.97,4.1,0,0.2707911729812622,0
CUST-009117,PROD-000628,1.0,3,443,176.56,4.3,0,0.9021109342575073,0
CUST-009144,PROD-001057,0.2,2,530,77.62,4.1,0,0.9050369262695312,0
CUST-009144,PROD-001050,0.07142857142857142,0,517,68.31,3.6,0,-0.01603671908378601,0
CUST-009330,PROD-000028,0.2,4,540,1010.29,2.7,0,0.9397305250167847,0
